imglink,infolink,name,city,country,lat,lng
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzL2IzOThjODU0NTNmYjFhZGFmYzk0ODJiMDFjNzVkMzk1OWM5MDMxMzcuanBnIl0sWyJwIiwiY29udmVydCIsIiJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d/b398c85453fb1adafc9482b01c75d3959c903137.jpg,https://www.atlasobscura.com/places/gruta-do-lago-azul-the-blue-lake-grotto,Gruta Do Lago Azul: The Blue Lake Grotto,Bonito,Brazil,-21.14478,-56.591335
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzY5MmE5YTQxZDkyMGI0YmU2NjQzMzY5MTFjNjBkNTg5MzRkNjc3YmUuanBnIl0sWyJwIiwiY29udmVydCIsIiJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d/692a9a41d920b4be664336911c60d58934d677be.jpg,https://www.atlasobscura.com/places/parque-lage,Parque Lage,Rio de Janeiro,Brazil,-22.961229,-43.213186
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzL2YxZjViMjVlYTllMWI0NGZiNF9UZXJtaXRlTW91bmQucG5nIl0sWyJwIiwiY29udmVydCIsIiJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d,https://www.atlasobscura.com/places/glowing-termite-mounds-of-emas-national-park,Glowing Termite Mounds of Emas National Park,Vila de São Jorge,Brazil,-18.122851,-52.908942
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzL2ExODliMmMxOTA0OTUwNGYwMl8xNDYyMTk1MjQzX2NlMjI5YTI2ZTZfby5qcGciXSxbInAiLCJjb252ZXJ0IiwiIl0sWyJwIiwiY29udmVydCIsIi1xdWFsaXR5IDgxIC1hdXRvLW9yaWVudCJdLFsicCIsInRodW1iIiwiNjAweDQwMCMiXV0,https://www.atlasobscura.com/places/los-tres-ojos,Los Tres Ojos,Santo Domingo Este,Dominican Republic,18.478654,-69.857507
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzL2VlNTBjNmJkNjBiMDZiNGZmMDAwMzU0Y2E3ZmI0ODI1NzVhN2UzYTguanBnIl0sWyJwIiwiY29udmVydCIsIiJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d/ee50c6bd60b06b4ff000354ca7fb482575a7e3a8.jpg,https://www.atlasobscura.com/places/cuevas-de-las-maravillas-cave-of-wonders,Cuevas de las Maravillas (Cave of Wonders),La Caña,Dominican Republic,18.451452,-69.160466
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzZmZGRkNzVlNmI1ZjQ3ODc4Y2YxMzNkOTc1NDdiMTYxYTcwNTUyZWMuanBnIl0sWyJwIiwiY29udmVydCIsIiJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d/6fddd75e6b5f47878cf133d97547b161a70552ec.jpg,https://www.atlasobscura.com/places/el-meson-de-la-cava,El Meson de la Cava,Santo Domingo,Dominican Republic,18.441678,-69.957126
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzL2FmNTkyOTFlNTg2NTZmOTIzOV80MzkzMzIyMTU3X2QyNjVhYmQ4OGJfby5qcGciXSxbInAiLCJjb252ZXJ0IiwiIl0sWyJwIiwiY29udmVydCIsIi1xdWFsaXR5IDgxIC1hdXRvLW9yaWVudCJdLFsicCIsInRodW1iIiwiNjAweDQwMCMiXV0/af59291e58656f9239_4393322157_d265abd88b_o.jpg,https://www.atlasobscura.com/places/museo-del-ambar-museum-of-amber,Museo Del Ambar (Amber Museum),Puerto Plata,Dominican Republic,19.796461,-70.69222
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzUzMzZhMWMwZGYzY2EzNDkxNDMyNzNmMTRjNmQxNTZlMDFhODdkYjcuanBnIl0sWyJwIiwiY29udmVydCIsIiJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d/5336a1c0df3ca349143273f14c6d156e01a87db7.jpg,https://www.atlasobscura.com/places/faro-a-colon-columbus-lighthouse,Faro a Colon (Columbus Lighthouse),Santo Domingo Este,Dominican Republic,18.478693,-69.868262
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzFlZjU3MjEwNmYzNDdhMjI0OV8zNTI4ODIwMjVfMTMyZDQ2YjZkYl9iLmpwZyJdLFsicCIsImNvbnZlcnQiLCIiXSxbInAiLCJjb252ZXJ0IiwiLXF1YWxpdHkgODEgLWF1dG8tb3JpZW50Il0sWyJwIiwidGh1bWIiLCI2MDB4NDAwIyJdXQ,https://www.atlasobscura.com/places/altos-de-chavon,Altos de Chavon,La Romana,Dominican Republic,18.420604,-68.889932
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzg5MTlmYWJiLTI0MDItNDNmOC04NTg3LWQ1NDliMmU4OGFkNTI2OTc4M2ZkMDI4YTljYzNkNl9DYXN0aWxsby1NdW5kby1LaW5nLmpwZyJdLFsicCIsImNvbnZlcnQiLCIiXSxbInAiLCJjb252ZXJ0IiwiLXF1YWxpdHkgODEgLWF1dG8tb3JpZW50Il0sWyJwIiwidGh1bWIiLCI2MDB4NDAwIyJdXQ/Castillo-Mundo-King.jpg,https://www.atlasobscura.com/places/castillo-mundo-king,Castillo Mundo King,Sosúa,Dominican Republic,19.760014,-70.5116
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzc1ZDlkZGE4ZWMwM2YwMDE3YmY2NzgxZTc1MjU1Y2Y5MjAzNGUwZTMuanBnIl0sWyJwIiwiY29udmVydCIsIiJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d/75d9dda8ec03f0017bf6781e75255cf92034e0e3.jpg,https://www.atlasobscura.com/places/ruins-hospital-st-nicolas-of-bari,Ruins of the Hospital of St. Nicolas of Bari ,Santo Domingo,Dominican Republic,18.474999,-69.885428
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzL2Q0NGIxNzBlMTYxMzgyZDY1Yl84NDQ5NTg4Njg4Xzg4YmIwZjdlMDhfYi5qcGciXSxbInAiLCJjb252ZXJ0IiwiIl0sWyJwIiwiY29udmVydCIsIi1xdWFsaXR5IDgxIC1hdXRvLW9yaWVudCJdLFsicCIsInRodW1iIiwiNjAweDQwMCMiXV0,https://www.atlasobscura.com/places/marble-caves-of-chile-chico,Marble Caves of Chile Chico,Puerto Río Tranquilo,Chile,-46.658612,-72.627965
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzBkYTRhZGEzMjA3ZDBkZjQzNF9Ib3RlbC1MYS1Nb250YW5hLU1hZ2ljYS5qcGciXSxbInAiLCJjb252ZXJ0IiwiIl0sWyJwIiwiY29udmVydCIsIi1xdWFsaXR5IDgxIC1hdXRvLW9yaWVudCJdLFsicCIsInRodW1iIiwiNjAweDQwMCMiXV0,https://www.atlasobscura.com/places/montana-magica-lodge,Montana Magica Lodge,Panguipulli,Chile,-39.868114,-71.908264
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzgwOTE5OTMxX2ZkOWY5MTU5Yzhfby5qcGciXSxbInAiLCJjb252ZXJ0IiwiIl0sWyJwIiwiY29udmVydCIsIi1xdWFsaXR5IDgxIC1hdXRvLW9yaWVudCJdLFsicCIsInRodW1iIiwiNjAweDQwMCMiXV0/80919931_fd9f9159c8_o.jpg,https://www.atlasobscura.com/places/el-gigante-and-the-stone-moai-of-easter-island,"""El Gigante"" and the Stone Moai of Easter Island",Easter Island,Chile,-27.126145,-109.285324
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzAxOTkzNWViNzhkNDJkZjJiNF82NzkxMzc5NzY2XzYzNDQ5ZDAxZDJfYi5qcGciXSxbInAiLCJjb252ZXJ0IiwiIl0sWyJwIiwiY29udmVydCIsIi1xdWFsaXR5IDgxIC1hdXRvLW9yaWVudCJdLFsicCIsInRodW1iIiwiNjAweDQwMCMiXV0,https://www.atlasobscura.com/places/termas-geometricas,Termas Geometricas,Panguipulli,Chile,-39.500909,-71.874385
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzdmOTA3ZjdjMTdiZGFlYTUwOGRjZGI3NDY3OGE0ODUwZTZjZTgxMzYuanBnIl0sWyJwIiwiY29udmVydCIsIiJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d/7f907f7c17bdaea508dcdb74678a4850e6ce8136.jpg,https://www.atlasobscura.com/places/caves-of-the-villarrica-volcano,Caves of the Villarrica Volcano,Villarrica,Chile,-39.266667,-72.216667
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzL2Y5NzRiNWI1YmNjZTM5NDg0MV80NTUzMTc4MTdfOGNhZDcyZGNkNl96LmpwZyJdLFsicCIsImNvbnZlcnQiLCIiXSxbInAiLCJjb252ZXJ0IiwiLXF1YWxpdHkgODEgLWF1dG8tb3JpZW50Il0sWyJwIiwidGh1bWIiLCI2MDB4NDAwIyJdXQ,https://www.atlasobscura.com/places/elevators-of-valparaiso,Elevators of Valparaiso,Valparaiso,Chile,-33.033661,-71.630209
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzUyNmQyNzVlMTI3NDAzNmQwY18zODg2MDczODFfMGI4YmZiMjEwNV9vLmpwZyJdLFsicCIsImNvbnZlcnQiLCIiXSxbInAiLCJjb252ZXJ0IiwiLXF1YWxpdHkgODEgLWF1dG8tb3JpZW50Il0sWyJwIiwidGh1bWIiLCI2MDB4NDAwIyJdXQ,https://www.atlasobscura.com/places/discoteca-ayala,Discoteca Ayala,Trinidad,Cuba,21.808363,-79.981047
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzc3MDllNTk4ZjE0Mjg1YmEyMl8xMTc0MjQ3Njc4Nl84NDg2NzYyOTViX2guanBnIl0sWyJwIiwiY29udmVydCIsIiJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d/11742476786_848676295b_h.jpg,https://www.atlasobscura.com/places/fusterlandia,Fusterlandia,Havana,Cuba,23.089907,-82.483254
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzU3ZDM2YWQzNzAwYjViMzk3YV9DdWJhXzAyNjMuanBnIl0sWyJwIiwiY29udmVydCIsIiJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d,https://www.atlasobscura.com/places/los-jardines-de-la-tropical,Los Jardines de la Tropical,Havana,Cuba,23.10557,-82.40847
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzAyNmJhZjAzNTBjOTQxMzE4NzM5MDE0ZDVhZjQ2OTg2NTNhZmNhMWEuanBnIl0sWyJwIiwiY29udmVydCIsIiJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d/026baf0350c941318739014d5af4698653afca1a.jpg,https://www.atlasobscura.com/places/presidio-modelo,Presidio Modelo,Nueva Gerona,Cuba,21.877417,-82.766447
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzA0NzU3YTNiODhlYTcwMmQ0NV8xNDc2MjIzNDk2Nl83YWQxN2QzNmZjX2suanBnIl0sWyJwIiwiY29udmVydCIsIiJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d,https://www.atlasobscura.com/places/colon-cemetery,Colón Cemetery,Havana,Cuba,23.123079,-82.39959
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzQyOTE4Y2RkOGFjOTg4YzkxOV8xMjAwcHgtQ2FsbGVqb25oYWJhbmEuanBlZyJdLFsicCIsImNvbnZlcnQiLCIiXSxbInAiLCJjb252ZXJ0IiwiLXF1YWxpdHkgODEgLWF1dG8tb3JpZW50Il0sWyJwIiwidGh1bWIiLCI2MDB4NDAwIyJdXQ/1200px-Callejonhabana.jpeg,https://www.atlasobscura.com/places/callejon-de-hamel,Callejon de Hamel,Havana,Cuba,23.138609,-82.375676
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzL2QwYjZhOWNhZmY4NzhhOWUzZV83MTY0MzQ3OTk4Xzc4MzMwMWE4MDVfei5qcGciXSxbInAiLCJjb252ZXJ0IiwiIl0sWyJwIiwiY29udmVydCIsIi1xdWFsaXR5IDgxIC1hdXRvLW9yaWVudCJdLFsicCIsInRodW1iIiwiNjAweDQwMCMiXV0,https://www.atlasobscura.com/places/finca-vigia,Finca Vigía ,Havana,Cuba,23.067584,-82.295999
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzJmMjMxMmU0MzVlZjU3M2E0Nl9TY3VscHR1cmVDaGVHdWV2YXJhQ3ViYS5qcGciXSxbInAiLCJjb252ZXJ0IiwiIl0sWyJwIiwiY29udmVydCIsIi1xdWFsaXR5IDgxIC1hdXRvLW9yaWVudCJdLFsicCIsInRodW1iIiwiNjAweDQwMCMiXV0/SculptureCheGuevaraCuba.jpg,https://www.atlasobscura.com/places/la-plaza-de-la-revolucion-havana-cuba,La Plaza de la Revolución,Havana,Cuba,23.124261,-82.385923
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzk2ODMxNmM2ZmVhN2VlZmE0Nl9EU0NfMTE2My5qcGciXSxbInAiLCJjb252ZXJ0IiwiIl0sWyJwIiwiY29udmVydCIsIi1xdWFsaXR5IDgxIC1hdXRvLW9yaWVudCJdLFsicCIsInRodW1iIiwiNjAweDQwMCMiXV0/DSC_1163.jpg,https://www.atlasobscura.com/places/stonework-machu-picchu,Machu Picchu: The Lost City of The Inca,Aguas Calientes,Peru,-13.1631,-72.545
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzL2VjMWU1NDcxODY3NDkwYWIxZDE0ZGVlMGM3ZDJkZmQ5ZGZiNjFmZGEuanBnIl0sWyJwIiwiY29udmVydCIsIi1hdXRvLW9yaWVudCAiXSxbInAiLCJ0aHVtYiIsIjB4MCswKzAiXSxbInAiLCJjb252ZXJ0IiwiLXF1YWxpdHkgODEgLWF1dG8tb3JpZW50Il0sWyJwIiwidGh1bWIiLCI2MDB4NDAwIyJdXQ/ec1e5471867490ab1d14dee0c7d2dfd9dfb61fda.jpg,https://www.atlasobscura.com/places/last-handwoven-bridge,Q'eswachaka Rope Bridge,Cusco,Peru,-14.381121,-71.484012
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzg0NjFkZDk0NDBiM2RmZWFiZl9zaHV0dGVyc3RvY2tfNDUxNzgwMTE0LmpwZyJdLFsicCIsImNvbnZlcnQiLCIiXSxbInAiLCJjb252ZXJ0IiwiLXF1YWxpdHkgODEgLWF1dG8tb3JpZW50Il0sWyJwIiwidGh1bWIiLCI2MDB4NDAwIyJdXQ/shutterstock_451780114.jpg,https://www.atlasobscura.com/places/vinicunca-rainbow-mountain,Rainbow Mountain,Pitumarca,Peru,-13.870111,-71.303212
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzZiMWJlOGI5ZDRhMzM1YTQ5ZGRhZGQzNTdiNTFmNjJiODAwcHgtQ2F0YWN1bWJhc19kZV9TYW5fRnJhbmNpc2NvLF9MaW1hLmpwZyJdLFsicCIsImNvbnZlcnQiLCItYXV0by1vcmllbnQgIl0sWyJwIiwidGh1bWIiLCI3MDJ4NDY4KzArMCJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d/800px-Catacumbas_de_San_Francisco%2C_Lima.jpg,https://www.atlasobscura.com/places/convento-de-san-francisco-ossuary,Convento de San Francisco Ossuary,Lima,Peru,-12.045361,-77.027011
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzFkYzg5NDk2MjVmYTYwOWU0OV9UaGUgQm9pbGluZyBSaXZlcl9Tb2bDrWEgUnV6by5qcGciXSxbInAiLCJjb252ZXJ0IiwiIl0sWyJwIiwiY29udmVydCIsIi1xdWFsaXR5IDgxIC1hdXRvLW9yaWVudCJdLFsicCIsInRodW1iIiwiNjAweDQwMCMiXV0/The%20Boiling%20River_Sof%C3%ADa%20Ruzo.jpg,https://www.atlasobscura.com/places/the-boiling-river-of-the-amazon-puerto-inca-peru,The Boiling River of the Amazon,Puerto Inca,Peru,-8.82,-74.73
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzEzOTIzMjI1NjhfNGIwYjBkYjkyM19iLmpwZyJdLFsicCIsImNvbnZlcnQiLCItYXV0by1vcmllbnQgIl0sWyJwIiwidGh1bWIiLCIxMDI0eDY4MiswKzI3OSJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d/1392322568_4b0b0db923_b.jpg,https://www.atlasobscura.com/places/nazca-lines-peru,Nazca Lines,Nazca,Peru,-14.739025,-75.130013
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzg5N2EwMTM1ZmQwY2Q5YjQ4YjllMDgzMmE3NmQ5NDM4YzIwOTYyZGIuanBnIl0sWyJwIiwiY29udmVydCIsIiJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d/897a0135fd0cd9b48b9e0832a76d9438c20962db.jpg,https://www.atlasobscura.com/places/ollantaytambo-ruins,Ollantaytambo Ruins,Ollantaytambo,Peru,-13.258056,-72.263333
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzL2RkZjc4ZWQ0Yzg3MTBiNmIwODE5MjRmZjcxNTVjZWViNzc3YjRjNDcuanBnIl0sWyJwIiwiY29udmVydCIsIi1hdXRvLW9yaWVudCAiXSxbInAiLCJ0aHVtYiIsIjYzN3g0MjUrMCswIl0sWyJwIiwiY29udmVydCIsIi1xdWFsaXR5IDgxIC1hdXRvLW9yaWVudCJdLFsicCIsInRodW1iIiwiNjAweDQwMCMiXV0/ddf78ed4c8710b6b081924ff7155ceeb777b4c47.jpg,https://www.atlasobscura.com/places/huayllay-national-sanctuary,Huayllay National Sanctuary,Casma District,Peru,-10.996614,-76.328969
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzI0OTFmMDRkZDI1MGI5MzRlZF9DQU7Mg09fQ1JJU1RBTEVTX-KAk19MT1NfT0NIT1NfMDEuanBnIl0sWyJwIiwiY29udmVydCIsIiJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d/CAN%CC%83O_CRISTALES_%E2%80%93_LOS_OCHOS_01.jpg,https://www.atlasobscura.com/places/cano-cristales,Caño Cristales,Vista Hermosa,Colombia,2.264193,-73.794469
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzL2ZhZjYyNjZiYTM3YWY0MWVhODQxYmQ0OWQ4MTUxNWYwODFhNmFiZTIuanBnIl0sWyJwIiwiY29udmVydCIsIiJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d/faf6266ba37af41ea841bd49d81515f081a6abe2.jpg,https://www.atlasobscura.com/places/las-lajas-sanctuary,Las Lajas Sanctuary,Nariño,Colombia,0.805495,-77.581687
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzA5N2RjNzdiZjJjODViZTZkMF84MDBweC1Ib3RlbGRlbFNhbHRvQWJhbmRvbmFkby5qcGciXSxbInAiLCJjb252ZXJ0IiwiIl0sWyJwIiwiY29udmVydCIsIi1xdWFsaXR5IDgxIC1hdXRvLW9yaWVudCJdLFsicCIsInRodW1iIiwiNjAweDQwMCMiXV0,https://www.atlasobscura.com/places/tequendama-falls-museum-2,Tequendama Falls Museum,San Antonio del Tequendama,Colombia,4.616667,-74.35
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzL2QwM2RiYTZhZjBhNjM1NTg4YV9jYXZlMS5qcGciXSxbInAiLCJjb252ZXJ0IiwiIl0sWyJwIiwiY29udmVydCIsIi1xdWFsaXR5IDgxIC1hdXRvLW9yaWVudCJdLFsicCIsInRodW1iIiwiNjAweDQwMCMiXV0,https://www.atlasobscura.com/places/cave-of-splendor,Cave of Splendor,Jardín,Colombia,5.599205,-75.819349
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzU5MTAyNzBiLTM5ZDktNGUxMy1iNzE4LTE0MGE0YzdhOTFmMjkxNWM1N2RkNGIxNWUzODlmOV9EZXBvc2l0cGhvdG9zXzEzNjMzNzYxMl9sLTIwMTUuanBnIl0sWyJwIiwiY29udmVydCIsIiJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d/Depositphotos_136337612_l-2015.jpg,https://www.atlasobscura.com/places/guatape,Guatapé,Guatape,Colombia,6.231137,-75.153467
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzY3NWE1ZDhiNzU0OGY1YzJhYl9pbWFnZSAoNDYpLmpwZyJdLFsicCIsImNvbnZlcnQiLCIiXSxbInAiLCJjb252ZXJ0IiwiLXF1YWxpdHkgODEgLWF1dG8tb3JpZW50Il0sWyJwIiwidGh1bWIiLCI2MDB4NDAwIyJdXQ/image%20%2846%29.jpg,https://www.atlasobscura.com/places/pablo-escobars-abandoned-secret-island-mansion,Pablo Escobar's Abandoned Secret Island Mansion,Barú,Colombia,10.17632,-75.740163
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzdiMGY5Nzk0YjRhM2M5NTFlY18yMTI5NzQ2Mzg0XzE5MDVlMTFiODdfYi5qcGciXSxbInAiLCJjb252ZXJ0IiwiIl0sWyJwIiwiY29udmVydCIsIi1xdWFsaXR5IDgxIC1hdXRvLW9yaWVudCJdLFsicCIsInRodW1iIiwiNjAweDQwMCMiXV0,https://www.atlasobscura.com/places/the-volcan-de-lodo-el-totumo-santa-catalina-colombia,The Volcan de Lodo El Totumo,Santa Catalina,Colombia,10.744472,-75.241403
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzL2NmNGM3ZTQ0YWIzNTJhOTQwMl8xNTg5MTI2NzA1N183NTM2ZTAyNGQwX28uanBnIl0sWyJwIiwiY29udmVydCIsIiJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d/15891267057_7536e024d0_o.jpg,https://www.atlasobscura.com/places/the-tatacoa-desert-villavieja-colombia,The Tatacoa Desert,Villavieja,Colombia,3.234559,-75.169948
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzk1Njc3ZTUwMWM4OTVjZjQzMF9EZXBvc2l0cGhvdG9zXzEzOTQzNTM1Nl9tLTIwMTUuanBnIl0sWyJwIiwiY29udmVydCIsIiJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d/Depositphotos_139435356_m-2015.jpg,https://www.atlasobscura.com/places/hanging-temple-hengshan,Hanging Temple of Hengshan,Datong,China,39.659496,113.709269
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzg4NGQ4MzYzYzIwNzhlMmI0N18yMDE1MDAxMDY1Xzk4NjQxOTFhNDNfYi5qcGciXSxbInAiLCJjb252ZXJ0IiwiLWF1dG8tb3JpZW50ICJdLFsicCIsInRodW1iIiwiOTE2eDYxMSswKzAiXSxbInAiLCJjb252ZXJ0IiwiLXF1YWxpdHkgODEgLWF1dG8tb3JpZW50Il0sWyJwIiwidGh1bWIiLCI2MDB4NDAwIyJdXQ,https://www.atlasobscura.com/places/red-beach,Red Beach ,Panjin Shi,China,40.970622,121.822995
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzgxMTkyNGE4Y2VkZDIwOTdiYV8xX3RpYW56aXNoYW5fd3VsaW5neXVhbl96aGFuZ2ppYWppZV8yMDEyLmpwZyJdLFsicCIsImNvbnZlcnQiLCIiXSxbInAiLCJjb252ZXJ0IiwiLXF1YWxpdHkgODEgLWF1dG8tb3JpZW50Il0sWyJwIiwidGh1bWIiLCI2MDB4NDAwIyJdXQ/1_tianzishan_wulingyuan_zhangjiajie_2012.jpg,https://www.atlasobscura.com/places/avatar-hallelujah-mountain,Avatar Hallelujah Mountain,Zhangjiajie,China,29.314927,110.433129
